x_19,y_19,x_20,y_20,x_21,y_21,x_22,y_22
4.0,0.29595997385457323,3.0,0.29942798381331537,1.0,0.8147050696825527,1.0,0.2786385267590136
6.070707070707071,0.27797017052867573,5.121212121212121,0.2899180367047757,3.1414141414141414,0.8249314872325703,3.04040404040404,0.28411976620618445
8.141414141414142,0.2656090192707116,7.242424242424242,0.27329334770920777,5.282828282828283,0.8308268064602629,5.08080808080808,0.2870383570682851
10.212121212121211,0.25920979835645425,9.363636363636363,0.25799588584723604,7.424242424242424,0.832973874745402,7.121212121212121,0.28857091502196175
12.282828282828282,0.2544731954551604,11.484848484848484,0.2487770282019052,9.565656565656566,0.8329628089249521,9.16161616161616,0.2905891124453482
14.353535353535353,0.2469470197998381,13.606060606060606,0.23898835805784113,11.707070707070708,0.8323837258358776,11.2020202020202,0.29181628194100845
16.424242424242422,0.23326058848577097,15.727272727272727,0.22620108858002716,13.848484848484848,0.8328071636401657,13.242424242424242,0.2892128205940377
18.494949494949495,0.21405988311613397,17.848484848484848,0.21583038899536666,15.98989898989899,0.8350252913654566,15.282828282828282,0.28349947131914083
20.565656565656564,0.20165164394182927,19.96969696969697,0.2122299758660132,18.13131313131313,0.8388089769001917,17.32323232323232,0.27909405625128203
22.636363636363633,0.19797515820061215,22.09090909090909,0.21053025170332137,20.272727272727273,0.8434502376735211,19.363636363636363,0.27669653563092084
24.707070707070706,0.19613096360043578,24.21212121212121,0.20300785200026633,22.414141414141415,0.8468771100034714,21.4040404040404,0.27406753165943615
26.777777777777775,0.1942865973107765,26.333333333333332,0.18197374413135176,24.555555555555557,0.8470716791006581,23.444444444444443,0.268925943448607
28.848484848484844,0.19713812629218774,28.454545454545453,0.15354205221948253,26.696969696969695,0.8451978692015669,25.484848484848484,0.26136357109454367
30.919191919191917,0.2030464772543857,30.575757575757574,0.1406704276677696,28.838383838383837,0.8439988573144761,27.525252525252522,0.25601404004413797
32.98989898989899,0.2079707223603214,32.696969696969695,0.134144587073105,30.97979797979798,0.8393572296142529,29.565656565656564,0.25380695981957724
35.06060606060606,0.20813857307610045,34.81818181818181,0.12988557765165937,33.121212121212125,0.818019864021078,31.606060606060602,0.2534182056440987
37.13131313131313,0.205664199872529,36.93939393939394,0.128373342785179,35.26262626262626,0.7784470981892443,33.64646464646464,0.2535045665337332
39.2020202020202,0.20836390385769935,39.06060606060606,0.13010933008260633,37.4040404040404,0.7555605698013578,35.686868686868685,0.2527228315045115
41.272727272727266,0.22428794250005823,41.18181818181818,0.13559498715288376,39.54545454545455,0.7297815258015771,37.72727272727273,0.25079211868875256
43.34343434343434,0.2590416495834618,43.3030303030303,0.14534252353144764,41.686868686868685,0.6408226765815562,39.76767676767676,0.2526748377595964
45.41414141414141,0.2905720450736723,45.42424242424242,0.1653312074126414,43.82828282828283,0.51406901054699,41.8080808080808,0.2568581219198796
47.48484848484848,0.3057986163710954,47.54545454545455,0.2109385340025624,45.96969696969697,0.4372711135990012,43.848484848484844,0.26067651076601356
49.55555555555555,0.30947979074490545,49.666666666666664,0.2577647826731985,48.111111111111114,0.40439192625713233,45.888888888888886,0.2644167272355684
51.62626262626262,0.3066433351279058,51.78787878787878,0.2886187151046771,50.25252525252525,0.40189617968718033,47.92929292929293,0.2686950562582441
53.69696969696969,0.3023170164529003,53.90909090909091,0.3065040549910201,52.39393939393939,0.4162486050549421,49.96969696969697,0.27473444505850914
55.76767676767676,0.30152860165269235,56.03030303030303,0.3220102629928364,54.535353535353536,0.43391393352621443,52.010101010101,0.28382612637686194
57.838383838383834,0.30930585766008567,58.15151515151515,0.34628628099261505,56.676767676767675,0.44135689626679453,54.050505050505045,0.2946667294185378
59.90909090909091,0.330844410985952,60.272727272727266,0.3884215323108809,58.81818181818182,0.42532228613919215,56.090909090909086,0.30332469727274236
61.97979797979797,0.3765797722369947,62.39393939393939,0.44745356393364205,60.95959595959596,0.38469031422068956,58.13131313131313,0.3079086784887217
64.05050505050505,0.45080792412674664,64.51515151515152,0.4875060871664028,63.101010101010104,0.334867792115997,60.17171717171717,0.314078538210276
66.12121212121212,0.5158816578803317,66.63636363636363,0.5168471083384901,65.24242424242425,0.2889514584404667,62.212121212121204,0.3291454985638241
68.19191919191918,0.553751126013007,68.75757575757575,0.5457021922893114,67.38383838383838,0.24919823338290673,64.25252525252525,0.35897694378079537
70.26262626262626,0.5825119906104811,70.87878787878788,0.557888111506549,69.52525252525253,0.22882394067280543,66.29292929292929,0.3890079832680606
72.33333333333333,0.6439195856199335,73.0,0.5758402279526412,71.66666666666667,0.2255834029665125,68.33333333333333,0.40397348774068204
74.4040404040404,0.7362639418633977,75.12121212121212,0.5881515549405637,73.8080808080808,0.22252433404491728,70.37373737373737,0.42618324962517545
76.47474747474747,0.7908418366875456,77.24242424242424,0.6365144308118008,75.94949494949495,0.21286133263060955,72.41414141414141,0.4774432932052573
78.54545454545453,0.8193382005455327,79.36363636363636,0.6861044194737174,78.0909090909091,0.2037762874641766,74.45454545454545,0.5183657261596093
80.6161616161616,0.836903308221847,81.48484848484848,0.7183494926200924,80.23232323232324,0.2000275569162727,76.4949494949495,0.5560042200048092
82.68686868686868,0.8534520908463106,83.6060606060606,0.7491139073320991,82.37373737373737,0.19885820209955662,78.53535353535352,0.6038392865214776
84.75757575757575,0.8786296196879799,85.72727272727272,0.7554766427750002,84.51515151515152,0.20198810117914442,80.57575757575756,0.6324109960936863
86.82828282828282,0.9112728930129886,87.84848484848484,0.7509123778186176,86.65656565656566,0.2073901972516198,82.6161616161616,0.6743799276636392
88.8989898989899,0.9356164126998032,89.96969696969697,0.7534210733501272,88.79797979797979,0.2115681531999051,84.65656565656565,0.7035616236407493
90.96969696969695,0.9423292955458924,92.0909090909091,0.779050183783756,90.93939393939394,0.21668223781089224,86.69696969696969,0.7145378430283721
93.04040404040403,0.9402348956066089,94.2121212121212,0.8047433071849995,93.08080808080808,0.22543401684371495,88.73737373737373,0.7257187153158488
95.1111111111111,0.9384201607877705,96.33333333333333,0.8161259023138153,95.22222222222223,0.24415186230340435,90.77777777777777,0.7538925655337329
97.18181818181817,0.941314120574712,98.45454545454545,0.8300991158035459,97.36363636363636,0.2879370213871351,92.81818181818181,0.804020734299509
99.25252525252525,0.949381142942292,100.57575757575756,0.8450293277126046,99.5050505050505,0.3260566302914523,94.85858585858585,0.8411499334360516
101.32323232323232,0.9564978511779155,102.69696969696969,0.8562173877056061,101.64646464646465,0.34696366342223806,96.8989898989899,0.875420084176081
103.39393939393938,0.9670934230564887,104.81818181818181,0.8583134075287544,103.78787878787878,0.37193388631500013,98.93939393939394,0.9031629193758824
105.46464646464645,0.9755240154716457,106.93939393939394,0.8530255680258457,105.92929292929293,0.429963616437906,100.97979797979797,0.9041126205485315
107.53535353535352,0.9816579065451589,109.06060606060606,0.844996828020828,108.07070707070707,0.5292413714777262,103.020202020202,0.8874634785385769
109.6060606060606,0.9876421956108791,111.18181818181817,0.836848239827817,110.21212121212122,0.590174948366913,105.06060606060605,0.873556908720392
111.67676767676767,0.9892059349542521,113.3030303030303,0.8291736173112697,112.35353535353535,0.662494185030377,107.10101010101009,0.8589768725631272
113.74747474747474,0.9887897646563327,115.42424242424242,0.8227971020950048,114.4949494949495,0.7173234980975288,109.14141414141413,0.8340791897266634
115.81818181818181,0.9870487177645247,117.54545454545453,0.8190979804203368,116.63636363636364,0.769014587508508,111.18181818181817,0.799761057692288
117.88888888888887,0.9807829319107706,119.66666666666666,0.8169659958108988,118.77777777777779,0.8328848795186568,113.22222222222221,0.7709296828334802
119.95959595959594,0.9713354485358054,121.78787878787878,0.813857722726422,120.91919191919192,0.8566745669627731,115.26262626262626,0.7652530128188327
122.03030303030302,0.9623915610411082,123.9090909090909,0.80732677753714,123.06060606060606,0.8721913063201835,117.3030303030303,0.767849128567182
124.10101010101009,0.9535006360512369,126.03030303030303,0.7986120860997155,125.20202020202021,0.9043472414657637,119.34343434343434,0.7798275302151269
126.17171717171716,0.9463870107652211,128.15151515151513,0.7964833861418814,127.34343434343434,0.9275839011137407,121.38383838383837,0.8179595341778948
128.24242424242425,0.9427889360689563,130.27272727272725,0.8160283575874296,129.4848484848485,0.9371569524965893,123.42424242424241,0.8715994005562344
130.3131313131313,0.9359121265024094,132.39393939393938,0.8542730585546078,131.62626262626262,0.9516809661153437,125.46464646464645,0.9018739825762596
132.38383838383837,0.9124644479594985,134.5151515151515,0.8823589076970598,133.76767676767676,0.9699355627781029,127.50505050505049,0.9336918356665104
134.45454545454544,0.8770264433600781,136.63636363636363,0.894254613966226,135.9090909090909,0.9750918088446793,129.54545454545453,0.9515243634613444
136.5252525252525,0.8570078885908338,138.75757575757575,0.8982886221153904,138.05050505050505,0.9761631664036621,131.58585858585857,0.951379553484136
138.59595959595958,0.8448477796143793,140.87878787878788,0.8810533425842825,140.1919191919192,0.9814602942715825,133.62626262626262,0.9415309235534244
140.66666666666666,0.829375310094954,143.0,0.8313501327871993,142.33333333333334,0.9881352261142595,135.66666666666666,0.9249544684470666
142.73737373737373,0.8110105133967509,145.12121212121212,0.7847922023529736,144.4747474747475,0.9919441068415523,137.7070707070707,0.9150251476596769
144.8080808080808,0.7952140317454541,147.24242424242425,0.698201356882266,146.6161616161616,0.9940704229025082,139.74747474747474,0.9026908630558059
146.87878787878788,0.7840151127787791,149.36363636363635,0.6055800199978391,148.75757575757575,0.9959386377604458,141.78787878787878,0.8700404048059827
148.94949494949495,0.7748392412456309,151.48484848484847,0.5544167428245624,150.8989898989899,0.9964433150458853,143.82828282828282,0.8319893071977864
151.020202020202,0.7649712660401566,153.6060606060606,0.5320641454091618,153.04040404040404,0.9970337114379284,145.86868686868686,0.816927327658902
153.09090909090907,0.7524667354042297,155.72727272727272,0.5012279729970766,155.1818181818182,0.9971973606683383,147.9090909090909,0.8156039429766669
155.16161616161614,0.7350715565450742,157.84848484848484,0.43891492159676354,157.32323232323233,0.9945392304300548,149.94949494949495,0.8178316705263875
157.2323232323232,0.7014779726527368,159.96969696969697,0.40464247634507045,159.46464646464648,0.9911748657141348,151.989898989899,0.8213222045430282
159.30303030303028,0.6483019202179758,162.0909090909091,0.400177785476016,161.6060606060606,0.9816279028314877,154.030303030303,0.8258691172719058
161.37373737373736,0.6063048465758513,164.2121212121212,0.3979722337397661,163.74747474747474,0.9663927525777279,156.07070707070704,0.8310824084095054
163.44444444444443,0.584682729814414,166.33333333333331,0.3705522632190106,165.88888888888889,0.9566799044244607,158.1111111111111,0.8354640789193372
165.5151515151515,0.5662074717051327,168.45454545454544,0.32334606291523527,168.03030303030303,0.9463322697896922,160.15151515151513,0.8309285189169043
167.58585858585857,0.5210666526113806,170.57575757575756,0.3076541535978357,170.17171717171718,0.9254513804024287,162.19191919191917,0.8021501374572169
169.65656565656565,0.46262007213191736,172.6969696969697,0.30724361073490797,172.31313131313132,0.8803111554958891,164.2323232323232,0.7687709274487865
171.72727272727272,0.435281513478121,174.8181818181818,0.29908147928263357,174.45454545454547,0.8472159089440525,166.27272727272725,0.7218533378739741
173.7979797979798,0.41520140040598263,176.93939393939394,0.28243542981844544,176.59595959595958,0.802409488276613,168.3131313131313,0.6478452191240767
175.86868686868686,0.3768104513131801,179.06060606060606,0.26767573138608663,178.73737373737373,0.7396806713198532,170.35353535353534,0.5967985640444995
177.9393939393939,0.3231695664643086,181.1818181818182,0.254316564129917,180.87878787878788,0.7258092699660151,172.39393939393938,0.5276074787279237
180.01010101010098,0.2801346582537274,183.30303030303028,0.23694439046571708,183.02020202020202,0.7262880678466223,174.43434343434342,0.47770959882221964
182.08080808080805,0.26077562342243515,185.4242424242424,0.22861790523753697,185.16161616161617,0.6969303318917434,176.47474747474746,0.44519607219480567
184.15151515151513,0.2510492824588017,187.54545454545453,0.22195464906587148,187.3030303030303,0.6023574720569196,178.5151515151515,0.4073679822574214
186.2222222222222,0.24341732784687684,189.66666666666666,0.21803872443734137,189.44444444444446,0.5221647973033696,180.55555555555554,0.38867069131314846
188.29292929292927,0.2329852552195584,191.78787878787878,0.21815266198859007,191.58585858585857,0.49076862757385264,182.59595959595958,0.36303654366657123
190.36363636363635,0.22592916319367143,193.9090909090909,0.21992586936569472,193.72727272727272,0.4562597281777376,184.63636363636363,0.34255853453118834
192.43434343434342,0.22497156330483067,196.03030303030303,0.2257450454326312,195.86868686868686,0.3932594915298923,186.67676767676767,0.3225113372196493
194.5050505050505,0.2250155535367453,198.15151515151513,0.23860729698715058,198.010101010101,0.32556795478030287,188.7171717171717,0.30153983466856604
196.57575757575756,0.2230018473056777,200.27272727272725,0.24519067482891474,200.15151515151516,0.29053752075797334,190.75757575757575,0.2896672272378595
198.64646464646464,0.22021587395537207,202.39393939393938,0.2453917560135173,202.2929292929293,0.2538925603509945,192.7979797979798,0.27216400347046954
200.7171717171717,0.21839985339307294,204.5151515151515,0.24285750472205275,204.43434343434345,0.22573882804136017,194.83838383838383,0.26139655523660504
202.78787878787875,0.21706788341724145,206.63636363636363,0.24123488513561564,206.57575757575756,0.22016043643220048,196.87878787878788,0.2518863044524231
204.85858585858583,0.2147394364927825,208.75757575757575,0.24417086143530048,208.7171717171717,0.22107090519066858,198.9191919191919,0.24211001663738865
206.9292929292929,0.20925580554604165,210.87878787878788,0.2553123978022017,210.85858585858585,0.21187041288107,200.95959595959593,0.23569574458086778
209.0,0.19904689721482802,213.0,0.2760100036011388,213.0,0.1822556734481923,203.0,0.2257217227924174
